point_id,time_s,X,Y,Z,A,C
point-0000112,51537.13161921656,401.16777002983224,279.75,145.62673170035666,1.5707963267948966,-0.45378560551852243
point-0000113,52045.0801429269,403.8533588043809,279.75,137.5981869778269,1.5707963267948966,-0.47373222554132494
point-0000114,52553.017339249775,406.3782840194458,279.75,129.51787302321526,1.5707963267948966,-0.4936788455641249
point-0000115,53060.943139559,408.74154523134416,279.75,121.38900461386741,1.5707963267948966,-0.5136254655869448
point-0000116,53314.04223507817,409.8076211353109,279.75,117.30762113540509,1.5707963267948966,-0.5235987755981196
point-0000117,53567.19627834282,410.83293507836834,279.75,113.2148632236697,1.5707963267948966,-0.5335720856096733
point-0000118,54075.093583639675,412.87012492883133,279.75,104.99870097114668,1.5707963267948966,-0.553518705632495
point-0000119,54582.979290303,414.7430371499695,279.75,96.74373932583926,1.5707963267948966,-0.5734653256552854
point-0000120,55090.85334819703,416.4509307043829,279.75,88.45326257258994,1.5707963267948966,-0.5934119456781368
point-0000121,55598.715711496596,417.993130208094,279.75,80.13056912263487,1.5707963267948966,-0.6133585657008694
point-0000122,56106.5663387213,419.3690261992957,279.75,71.77897020104523,1.5707963267948966,-0.6333051857236821
point-0000123,56614.405192734186,420.57807538075974,279.75,63.40178852962363,1.5707963267948966,-0.6532518057464758
point-0000124,57122.23224076563,421.61980083600906,279.75,55.002357004786845,1.5707963267948966,-0.6731984257692314
point-0000125,57630.047454426385,422.493792219047,279.75,46.58401737155039,1.5707963267948966,-0.6931450457920274
point-0000126,58137.850809713476,423.19970591759125,279.75,38.15011889408363,1.5707963267948966,-0.7130916658148417
point-0000127,58524.10609404052,423.5979155555485,279.75,31.724858644840292,1.5707963267948966,-0.7282684060448174
point-0000128,58766.804437636,423.75770404183083,279.75,27.683043544929046,1.5707963267948966,-0.737808165630036
point-0000129,59153.10392923609,423.99698916081354,279.75,21.249166825971297,1.5707963267948966,-0.752984905860426
point-0000130,59660.86592582134,424.1972778532617,279.75,12.788837354466676,1.5707963267948966,-0.7729315258831957
point-0000131,60168.61601003741,424.22878441262066,279.75,4.32639460176993,1.5707963267948966,-0.7928781459060373
point-0000132,60676.35418141955,424.0915004129529,279.75,-4.134794601666289,1.5707963267948966,-0.8128247659287859
point-0000133,61184.08044393102,423.78548458242597,279.75,-12.591363927823142,1.5707963267948966,-0.8327713859516069
point-0000134,61691.79480594636,423.31086277993495,279.75,-21.039948890163846,1.5707963267948966,-0.8527180059743817
point-0000135,62199.49728025946,422.66782794501546,279.75,-29.47718818239169,1.5707963267948966,-0.8726646259971377
point-0000136,62707.18788407795,421.85664002106466,279.75,-37.899725015741964,1.5707963267948966,-0.8926112460200034
point-0000137,63214.86663900596,420.87762585192604,279.75,-46.30420845431196,1.5707963267948966,-0.9125578660427753
point-0000138,63722.53357105284,419.73117905181766,279.75,-54.6872947485211,1.5707963267948966,-0.9325044860655693
point-0000139,63976.86441472616,419.04067400023615,279.75,-58.86952262467382,1.5707963267948966,-0.9424777960767745
point-0000140,64231.25117193896,418.3084886120299,279.75,-63.04560128278764,1.5707963267948966,-0.9524511060883334
point-0000141,64738.88895209769,416.8286239933631,279.75,-71.375802667608,1.5707963267948966,-0.9723977261111156
point-0000142,65246.51503042996,415.1829068388671,279.75,-79.67463206252926,1.5707963267948966,-0.992344346133951
point-0000143,65754.12945188356,413.371996013528,279.75,-87.93878772964722,1.5707963267948966,-1.0122909661567339
point-0000144,66261.73226573829,411.3966161053941,279.75,-96.16498172977715,1.5707963267948966,-1.0322375861795006
point-0000145,66769.32352558411,409.2575571372921,279.75,-104.3499412305154,1.5707963267948966,-1.052184206202285
point-0000146,67276.903289301,406.9556742525027,279.75,-112.49040980834475,1.5707963267948966,-1.0721308262251057
point-0000147,67784.47161903558,404.49188737453477,279.75,-120.58314874418822,1.5707963267948966,-1.092077446247894
point-0000148,68292.02858118403,401.8671808410901,279.75,-128.62493831204387,1.5707963267948966,-1.11202406627073
point-0000149,68799.57424635794,399.0826030124731,279.75,-136.61257905981748,1.5707963267948966,-1.1319706862934729
point-0000150,69186.27950576204,396.83136383486504,279.75,-142.6517078933662,1.5707963267948966,-1.1471474265234969
point-0000151,69430.25746911317,395.3288849935376,279.75,-146.43024571292736,1.5707963267948966,-1.1566871861087222
point-0000152,69817.0040082685,392.92907338230754,279.75,-152.41263052118828,1.5707963267948966,-1.1718639263390827
point-0000153,70324.51098925059,389.6718061404426,279.75,-160.2187551138082,1.5707963267948966,-1.1918105463618187
point-0000154,70832.0070336501,386.25949287834186,279.75,-167.95816114552875,1.5707963267948966,-1.2117571663846451
point-0000155,71339.49223413253,382.69349530915684,279.75,-175.62776944930968,1.5707963267948966,-1.2317037864074571
point-0000156,71846.96668739575,378.9752362900403,279.75,-183.22452863104726,1.5707963267948966,-1.2516504064302403
point-0000157,72354.4304941325,375.10619925605056,279.75,-190.7454162835633,1.5707963267948966,-1.2715970264530168
point-0000158,72861.88375899105,371.0879276299597,279.75,-198.1874401890582,1.5707963267948966,-1.291543646475779
point-0000159,73369.32659054043,366.92202420814954,279.75,-205.54763950964175,1.5707963267948966,-1.311490266498662
point-0000160,73876.75910121466,362.6101505230406,279.75,-212.8230859650978,1.5707963267948966,-1.3314368865213504
point-0000161,74384.18140729854,358.1540261818042,279.75,-220.01088499831812,1.5707963267948966,-1.3513835065441817
point-0000162,74639.66316688216,355.8177874654992,279.75,-223.5707729747672,1.5707963267948966,-1.3613568165554457
point-0000163,74895.19219097494,353.44615694573287,279.75,-227.1081295440452,1.5707963267948966,-1.371330126566979
point-0000164,75402.58973164394,348.70691929864563,279.75,-234.11199593191563,1.5707963267948966,-1.3912767465898146
point-0000165,75909.9774919623,343.8289316397171,279.75,-241.01974500971286,1.5707963267948966,-1.411223366612567
point-0000166,76417.35560432635,338.81413880712773,279.75,-247.82862848712819,1.5707963267948966,-1.4311699866353655
point-0000167,76924.72420471699,333.6645400676794,279.75,-254.53593741147762,1.5707963267948966,-1.4511166066581707
point-0000168,77432.08343265134,328.38218832134373,279.75,-261.1390032455112,1.5707963267948966,-1.4710632266808843
point-0000169,77939.43343114074,322.9691892843863,279.75,-267.6351989292349,1.5707963267948966,-1.4910098467037547
point-0000170,78446.77434661597,317.42770065180395,279.75,-274.0219399248249,1.5707963267948966,-1.510956466726546
point-0000171,78954.10632889172,311.7599312386617,279.75,-280.2966852451516,1.5707963267948966,-1.5309030867493094
point-0000172,79461.4295311035,305.9681401013618,279.75,-286.4569384646322,1.5707963267948966,-1.5508497067721143
point-0000173,79848.52024705615,301.4535627888401,279.75,-291.0656907800668,1.5707963267948966,-1.5660264470021725
point-0000174,80093.579521568,298.53961169819513,279.74999999999994,-293.927607803335,1.5707963267948966,-1.5755662065874003
point-0000175,80480.70147265149,293.9125035609312,279.75,-298.4241168826259,1.5707963267948966,-1.59074294681775
point-0000176,80987.99536233941,287.762690897048,279.74999999999994,-304.2262808858141,1.5707963267948966,-1.6106895668404768
point-0000177,81495.28118487552,281.4983772088381,279.75,-309.9044322918296,1.5707963267948966,-1.6306361868632473
point-0000178,82002.55911012684,275.12205889050716,279.75,-315.4563120130295,1.5707963267948966,-1.6505828068861095
point-0000179,82509.82931089315,268.63627689791747,279.75,-320.87971120301205,1.5707963267948966,-1.6705294269088369
point-0000180,83017.09196286123,262.04361573740374,279.75,-326.17247213562456,1.5707963267948966,-1.6904760469316877
point-0000181,83524.34724451405,255.34670243781588,279.74999999999994,-331.3324890631584,1.5707963267948966,-1.7104226669544278
point-0000182,84031.59533708615,248.54820550504132,279.75,-336.35770905436937,1.5707963267948966,-1.730369286977226
point-0000183,84538.83642448044,241.65083386050992,279.75,-341.2461328110881,1.5707963267948966,-1.7503159070000593
point-0000184,85046.0706932012,234.65733576339716,279.74999999999994,-345.99581546367824,1.5707963267948966,-1.7702625270228058
point-0000185,85302.42582150486,231.07077297484648,279.75,-348.317787465448,1.5707963267948966,-1.7802358370341231
point-0000186,85558.81154017369,227.46122648037073,279.75,-350.604819962455,1.5707963267948966,-1.7902091470456114
point-0000187,86066.02972022342,220.2838724526746,279.75,-355.07131259441843,1.5707963267948966,-1.8101557670684427
point-0000188,86573.24173587596,213.0188620949579,279.75,-359.39356371283895,1.5707963267948966,-1.8301023870912174
point-0000189,87080.44778412172,205.66908993303576,279.75,-363.56985367926745,1.5707963267948966,-1.850049007113992
