source_point_id,time_s,X,Y,Z,A_rad,C_rad
point-0000315,76.907070854,254.414649009,264.547853901,272.000000000,0.000000000,0.000000000
point-0000316,76.908052508,254.416204617,264.547347075,272.000000000,0.000000000,0.000000000
point-0000317,76.909034161,254.417756027,264.546827540,272.000000000,0.000000000,0.000000000
point-0000318,76.910015815,254.419303134,264.546295332,272.000000000,0.000000000,0.000000000
point-0000319,76.910997468,254.420845837,264.545750485,272.000000000,0.000000000,0.000000000
point-0000320,77.794048105,255.806573914,264.049959321,272.000000000,0.000000000,0.000000000
point-0000321,77.795029721,255.808112051,264.049401894,272.000000000,0.000000000,0.000000000
point-0000322,77.796011338,255.809645575,264.048831903,272.000000000,0.000000000,0.000000000
point-0000323,77.796992955,255.811174387,264.048249387,272.000000000,0.000000000,0.000000000
point-0000324,77.797974572,255.812698382,264.047654385,272.000000000,0.000000000,0.000000000
point-0000325,77.798956189,255.814217458,264.047046936,272.000000000,0.000000000,0.000000000
point-0000326,77.799937806,255.815731515,264.046427082,272.000000000,0.000000000,0.000000000
point-0000327,77.800919423,255.817240451,264.045794863,272.000000000,0.000000000,0.000000000
point-0000328,77.801901040,255.818744165,264.045150322,272.000000000,0.000000000,0.000000000
point-0000329,77.802882657,255.820242556,264.044493502,272.000000000,0.000000000,0.000000000
point-0000330,77.803864274,255.821735524,264.043824447,272.000000000,0.000000000,0.000000000
